order_id,shipment_id,warehouse,sku,alloc_dte,pick_dte,stage_dte,load_dte,early_shpdte,dispatch_dte,shift,team
ORD-935977,SHP-01096,BLR,SKU-011,2024-10-31 00:50:20,2024-10-31 03:14:34,2024-10-31 05:28:39,2024-10-31 07:42:44,2024-10-31 09:59:42,2024-10-31 09:33:42,Shift A,Team 2
ORD-120844,SHP-01097,DEL,SKU-011,2024-12-24 00:39:17,2024-12-24 02:04:48,2024-12-24 03:12:14,2024-12-24 04:19:41,2024-12-24 07:50:45,2024-12-24 07:45:45,Shift A,Team 1
ORD-271469,SHP-01098,BLR,SKU-016,2024-11-17 00:54:49,2024-11-17 02:31:50,2024-11-17 04:07:40,2024-11-17 05:43:30,2024-11-17 07:39:53,2024-11-17 07:11:53,Shift C,Team 2
ORD-347755,SHP-01099,MUM,SKU-015,2025-01-06 00:54:49,2025-01-06 02:26:51,2025-01-06 04:12:46,2025-01-06 05:58:41,2025-01-06 07:26:11,2025-01-06 07:16:11,Shift B,Team 2
ORD-312643,SHP-01100,BLR,SKU-029,2024-10-13 00:50:18,2024-10-13 02:28:11,2024-10-13 04:52:48,2024-10-13 07:17:25,2024-10-13 09:01:24,2024-10-13 08:33:24,Shift A,Team 3
ORD-139778,SHP-01101,DEL,SKU-012,2024-09-10 00:58:23,2024-09-10 02:03:33,2024-09-10 03:44:28,2024-09-10 05:25:23,2024-09-10 07:01:23,2024-09-10 09:28:57,Shift C,Team 3
ORD-983348,SHP-01102,BLR,SKU-019,2025-01-14 01:14:53,2025-01-14 03:30:40,2025-01-14 05:32:20,2025-01-14 07:34:00,2025-01-14 08:27:44,2025-01-14 08:27:44,Shift B,Team 2
ORD-776248,SHP-01103,MUM,SKU-016,2024-09-12 00:49:09,2024-09-12 03:15:16,2024-09-12 05:24:48,2024-09-12 07:34:20,2024-09-12 07:14:58,2024-09-12 06:47:58,Shift B,Team 2
ORD-612638,SHP-01104,BLR,SKU-002,2024-11-07 00:52:59,2024-11-07 03:11:14,2024-11-07 05:05:08,2024-11-07 06:59:01,2024-11-07 09:54:55,2024-11-07 09:29:55,Shift A,Team 3
ORD-372428,SHP-01105,DEL,SKU-009,2024-11-01 00:41:15,2024-11-01 02:53:34,2024-11-01 05:01:59,2024-11-01 07:10:24,2024-11-01 07:03:00,2024-11-01 06:55:00,Shift C,Team 1
ORD-284587,SHP-01106,BLR,SKU-018,2025-02-17 01:01:47,2025-02-17 03:07:51,2025-02-17 05:10:55,2025-02-17 07:14:00,2025-02-17 09:36:45,2025-02-17 09:21:45,Shift C,Team 1
ORD-616643,SHP-01107,MUM,SKU-016,2025-02-15 01:19:03,2025-02-15 03:39:44,2025-02-15 05:32:05,2025-02-15 07:24:26,2025-02-15 09:34:55,2025-02-15 09:27:55,Shift C,Team 1
ORD-164136,SHP-01108,MUM,SKU-025,2024-10-23 00:31:55,2024-10-23 01:56:21,2024-10-23 03:31:59,2024-10-23 05:07:37,2024-10-23 09:14:58,2024-10-23 08:54:58,Shift C,Team 2
ORD-698636,SHP-01109,DEL,SKU-025,2024-09-17 01:25:43,2024-09-17 02:55:30,2024-09-17 04:05:26,2024-09-17 05:15:22,2024-09-17 09:09:44,2024-09-17 08:42:44,Shift A,Team 3
ORD-342428,SHP-01110,BLR,SKU-013,2024-12-01 01:16:29,2024-12-01 03:38:01,2024-12-01 05:07:05,2024-12-01 06:36:09,2024-12-01 08:30:47,2024-12-01 08:27:47,Shift C,Team 3
ORD-390640,SHP-01111,DEL,SKU-030,2024-10-08 00:32:59,2024-10-08 01:52:54,2024-10-08 03:18:30,2024-10-08 04:44:06,2024-10-08 09:10:12,2024-10-08 08:57:12,Shift B,Team 1
ORD-718622,SHP-01112,BLR,SKU-025,2024-10-13 00:42:11,2024-10-13 02:03:36,2024-10-13 03:32:01,2024-10-13 05:00:26,2024-10-13 08:06:17,2024-10-13 07:52:17,Shift A,Team 3
ORD-591582,SHP-01113,MUM,SKU-007,2024-12-09 01:12:02,2024-12-09 02:16:47,2024-12-09 04:08:47,2024-12-09 06:00:46,2024-12-09 07:50:43,2024-12-09 07:42:43,Shift C,Team 3
ORD-307752,SHP-01114,DEL,SKU-017,2024-09-22 00:43:59,2024-09-22 03:07:36,2024-09-22 04:10:35,2024-09-22 05:13:33,2024-09-22 07:17:15,2024-09-22 06:51:15,Shift A,Team 3
ORD-358236,SHP-01115,MUM,SKU-014,2024-09-09 01:27:59,2024-09-09 02:52:15,2024-09-09 03:57:47,2024-09-09 05:03:19,2024-09-09 08:01:22,2024-09-09 07:42:22,Shift A,Team 2
ORD-360625,SHP-01116,MUM,SKU-003,2024-11-11 00:40:10,2024-11-11 03:01:02,2024-11-11 05:16:09,2024-11-11 07:31:17,2024-11-11 07:38:11,2024-11-11 12:38:42,Shift C,Team 3
ORD-341175,SHP-01117,MUM,SKU-004,2024-10-06 01:14:41,2024-10-06 02:23:01,2024-10-06 04:20:47,2024-10-06 06:18:34,2024-10-06 08:07:20,2024-10-06 07:53:20,Shift B,Team 2
ORD-259936,SHP-01118,DEL,SKU-025,2024-11-10 00:52:42,2024-11-10 02:32:42,2024-11-10 03:36:01,2024-11-10 04:39:20,2024-11-10 08:28:50,2024-11-10 07:58:50,Shift B,Team 2
ORD-697747,SHP-01119,MUM,SKU-003,2024-09-26 01:11:21,2024-09-26 03:02:01,2024-09-26 04:04:45,2024-09-26 05:07:30,2024-09-26 09:56:35,2024-09-26 09:33:35,Shift C,Team 2
ORD-580914,SHP-01120,DEL,SKU-018,2024-09-11 00:51:47,2024-09-11 03:06:03,2024-09-11 04:13:37,2024-09-11 05:21:10,2024-09-11 09:18:26,2024-09-11 08:56:26,Shift A,Team 1
ORD-146999,SHP-01121,DEL,SKU-006,2024-09-27 01:09:01,2024-09-27 02:52:57,2024-09-27 04:12:01,2024-09-27 05:31:05,2024-09-27 07:51:45,2024-09-27 07:35:45,Shift B,Team 1
ORD-360611,SHP-01122,BLR,SKU-014,2024-10-19 01:06:07,2024-10-19 03:19:37,2024-10-19 05:24:40,2024-10-19 07:29:42,2024-10-19 08:03:04,2024-10-19 07:43:04,Shift A,Team 2
ORD-611153,SHP-01123,BLR,SKU-009,2024-11-13 00:47:45,2024-11-13 03:17:06,2024-11-13 04:49:03,2024-11-13 06:20:59,2024-11-13 09:13:12,2024-11-13 08:44:12,Shift C,Team 1
ORD-660276,SHP-01124,BLR,SKU-022,2024-10-18 01:20:27,2024-10-18 03:02:29,2024-10-18 05:02:14,2024-10-18 07:02:00,2024-10-18 09:58:17,2024-10-18 09:58:17,Shift B,Team 1
ORD-764849,SHP-01125,MUM,SKU-023,2024-11-10 01:04:35,2024-11-10 02:39:52,2024-11-10 04:58:06,2024-11-10 07:16:21,2024-11-10 09:38:31,2024-11-10 09:34:31,Shift C,Team 1
ORD-779089,SHP-01126,DEL,SKU-009,2024-12-15 01:09:09,2024-12-15 03:14:03,2024-12-15 04:54:34,2024-12-15 06:35:05,2024-12-15 09:27:22,2024-12-15 09:03:22,Shift C,Team 3
ORD-420390,SHP-01127,BLR,SKU-002,2025-01-04 00:37:43,2025-01-04 03:01:37,2025-01-04 04:58:28,2025-01-04 06:55:18,2025-01-04 09:13:07,2025-01-04 10:23:09,Shift A,Team 1
ORD-489373,SHP-01128,MUM,SKU-016,2024-11-11 00:56:09,2024-11-11 03:13:37,2024-11-11 04:15:25,2024-11-11 05:17:13,2024-11-11 09:58:10,2024-11-11 14:48:11,Shift B,Team 1
ORD-635499,SHP-01129,DEL,SKU-025,2024-12-09 00:56:09,2024-12-09 01:56:27,2024-12-09 03:54:53,2024-12-09 05:53:20,2024-12-09 09:31:58,2024-12-09 09:14:58,Shift A,Team 2
ORD-195559,SHP-01130,MUM,SKU-022,2024-11-05 00:34:02,2024-11-05 02:16:05,2024-11-05 03:20:30,2024-11-05 04:24:54,2024-11-05 07:24:28,2024-11-05 07:03:28,Shift A,Team 3
ORD-466263,SHP-01131,DEL,SKU-030,2024-11-02 00:40:05,2024-11-02 01:42:15,2024-11-02 04:05:52,2024-11-02 06:29:29,2024-11-02 09:00:03,2024-11-02 08:46:03,Shift C,Team 3
ORD-425121,SHP-01132,BLR,SKU-006,2025-01-24 01:19:23,2025-01-24 03:35:59,2025-01-24 05:46:38,2025-01-24 07:57:16,2025-01-24 09:00:47,2025-01-24 08:38:47,Shift C,Team 2
ORD-593298,SHP-01133,DEL,SKU-008,2025-01-23 00:53:08,2025-01-23 02:04:47,2025-01-23 04:31:05,2025-01-23 06:57:23,2025-01-23 08:00:27,2025-01-23 07:36:27,Shift A,Team 2
ORD-893195,SHP-01134,DEL,SKU-029,2024-09-05 01:14:06,2024-09-05 03:35:54,2024-09-05 05:03:26,2024-09-05 06:30:58,2024-09-05 08:28:21,2024-09-05 08:18:21,Shift B,Team 2
ORD-553239,SHP-01135,DEL,SKU-002,2024-12-22 01:27:42,2024-12-22 03:00:17,2024-12-22 05:02:52,2024-12-22 07:05:27,2024-12-22 07:20:10,2024-12-22 07:15:10,Shift A,Team 1
ORD-237846,SHP-01136,DEL,SKU-009,2024-10-31 00:38:57,2024-10-31 02:10:49,2024-10-31 04:24:15,2024-10-31 06:37:41,2024-10-31 09:54:46,2024-10-31 09:47:46,Shift B,Team 2
ORD-921909,SHP-01137,DEL,SKU-008,2024-10-26 01:21:19,2024-10-26 03:26:58,2024-10-26 05:18:10,2024-10-26 07:09:22,2024-10-26 08:22:43,2024-10-26 08:06:43,Shift B,Team 1
ORD-986440,SHP-01138,BLR,SKU-009,2024-09-25 01:16:56,2024-09-25 03:11:49,2024-09-25 04:43:28,2024-09-25 06:15:08,2024-09-25 08:04:14,2024-09-25 07:41:14,Shift A,Team 3
ORD-789054,SHP-01139,DEL,SKU-024,2024-12-27 00:45:56,2024-12-27 02:58:53,2024-12-27 04:46:07,2024-12-27 06:33:22,2024-12-27 07:34:02,2024-12-27 07:17:02,Shift B,Team 3
ORD-237807,SHP-01140,DEL,SKU-018,2024-12-06 00:37:50,2024-12-06 01:48:00,2024-12-06 03:53:26,2024-12-06 05:58:51,2024-12-06 08:20:52,2024-12-06 11:35:34,Shift A,Team 1
ORD-176711,SHP-01141,DEL,SKU-018,2024-12-21 01:06:25,2024-12-21 02:40:04,2024-12-21 05:08:43,2024-12-21 07:37:21,2024-12-21 09:00:00,2024-12-21 13:06:01,Shift B,Team 1
ORD-429664,SHP-01142,MUM,SKU-015,2025-01-31 00:48:24,2025-01-31 02:36:44,2025-01-31 04:10:18,2025-01-31 05:43:51,2025-01-31 08:46:14,2025-01-31 08:41:14,Shift C,Team 3
ORD-947957,SHP-01143,BLR,SKU-019,2024-12-13 00:51:02,2024-12-13 03:00:36,2024-12-13 05:16:25,2024-12-13 07:32:14,2024-12-13 07:11:05,2024-12-13 07:03:05,Shift B,Team 3
ORD-567027,SHP-01144,DEL,SKU-024,2024-12-11 00:55:32,2024-12-11 02:47:33,2024-12-11 04:00:56,2024-12-11 05:14:19,2024-12-11 07:20:08,2024-12-11 07:07:08,Shift B,Team 1
ORD-326253,SHP-01145,DEL,SKU-018,2025-01-18 01:27:43,2025-01-18 03:19:29,2025-01-18 04:38:28,2025-01-18 05:57:26,2025-01-18 07:06:45,2025-01-18 06:59:45,Shift C,Team 2
ORD-629726,SHP-01146,DEL,SKU-015,2025-02-10 01:15:52,2025-02-10 02:58:56,2025-02-10 04:18:26,2025-02-10 05:37:56,2025-02-10 08:10:47,2025-02-10 07:45:47,Shift A,Team 3
ORD-146275,SHP-01147,BLR,SKU-001,2024-09-08 01:14:16,2024-09-08 03:24:44,2024-09-08 04:58:23,2024-09-08 06:32:03,2024-09-08 09:31:45,2024-09-08 09:09:45,Shift A,Team 2
ORD-990848,SHP-01148,BLR,SKU-026,2024-10-19 00:40:17,2024-10-19 01:52:31,2024-10-19 03:53:18,2024-10-19 05:54:06,2024-10-19 09:52:05,2024-10-19 09:36:05,Shift A,Team 3
ORD-609180,SHP-01149,MUM,SKU-027,2025-01-08 00:37:26,2025-01-08 01:54:12,2025-01-08 03:08:23,2025-01-08 04:22:34,2025-01-08 08:59:36,2025-01-08 08:36:36,Shift C,Team 3
ORD-664078,SHP-01150,DEL,SKU-011,2024-11-13 00:52:06,2024-11-13 02:32:47,2024-11-13 04:24:08,2024-11-13 06:15:29,2024-11-13 07:22:57,2024-11-13 07:20:57,Shift C,Team 1
ORD-509719,SHP-01151,BLR,SKU-017,2024-12-06 00:56:25,2024-12-06 02:37:50,2024-12-06 04:16:40,2024-12-06 05:55:30,2024-12-06 07:01:27,2024-12-06 06:41:27,Shift C,Team 1
ORD-648408,SHP-01152,DEL,SKU-006,2025-02-17 00:46:36,2025-02-17 02:51:31,2025-02-17 05:07:29,2025-02-17 07:23:26,2025-02-17 09:16:26,2025-02-17 09:06:26,Shift A,Team 2
ORD-661676,SHP-01153,MUM,SKU-001,2024-12-15 00:49:32,2024-12-15 02:32:57,2024-12-15 04:32:21,2024-12-15 06:31:46,2024-12-15 09:20:34,2024-12-15 09:06:34,Shift C,Team 2
ORD-818328,SHP-01154,DEL,SKU-018,2024-11-04 00:48:02,2024-11-04 01:54:42,2024-11-04 03:06:00,2024-11-04 04:17:18,2024-11-04 07:54:19,2024-11-04 07:43:19,Shift B,Team 2
ORD-467544,SHP-01155,MUM,SKU-013,2025-01-11 00:44:51,2025-01-11 03:08:06,2025-01-11 04:14:59,2025-01-11 05:21:52,2025-01-11 08:29:05,2025-01-11 08:11:05,Shift C,Team 1
ORD-450299,SHP-01156,BLR,SKU-010,2025-01-25 00:38:26,2025-01-25 03:05:37,2025-01-25 04:19:50,2025-01-25 05:34:03,2025-01-25 08:32:48,2025-01-25 08:26:48,Shift B,Team 3
ORD-498661,SHP-01157,BLR,SKU-002,2024-10-25 00:52:49,2024-10-25 02:55:59,2024-10-25 04:29:34,2024-10-25 06:03:09,2024-10-25 09:58:31,2024-10-25 09:39:31,Shift B,Team 1
ORD-602443,SHP-01158,MUM,SKU-012,2024-12-13 00:45:23,2024-12-13 02:03:20,2024-12-13 03:12:23,2024-12-13 04:21:25,2024-12-13 09:40:11,2024-12-13 09:40:11,Shift A,Team 3
ORD-101863,SHP-01159,DEL,SKU-027,2024-11-18 01:18:23,2024-11-18 03:06:44,2024-11-18 04:35:56,2024-11-18 06:05:08,2024-11-18 09:16:37,2024-11-18 08:47:37,Shift C,Team 3
ORD-801250,SHP-01160,BLR,SKU-005,2024-10-16 01:04:45,2024-10-16 03:27:10,2024-10-16 04:51:07,2024-10-16 06:15:03,2024-10-16 09:21:27,2024-10-16 09:12:27,Shift B,Team 2
ORD-580354,SHP-01161,MUM,SKU-019,2024-10-26 00:38:45,2024-10-26 02:22:33,2024-10-26 04:29:56,2024-10-26 06:37:19,2024-10-26 08:52:00,2024-10-26 08:26:00,Shift A,Team 2
ORD-588751,SHP-01162,DEL,SKU-004,2025-01-13 01:05:04,2025-01-13 02:15:23,2025-01-13 04:41:35,2025-01-13 07:07:47,2025-01-13 08:34:25,2025-01-13 08:17:25,Shift C,Team 1
ORD-919009,SHP-01163,MUM,SKU-002,2024-12-13 01:22:38,2024-12-13 03:17:58,2024-12-13 05:12:59,2024-12-13 07:08:00,2024-12-13 08:55:28,2024-12-13 08:51:28,Shift A,Team 3
ORD-519789,SHP-01164,MUM,SKU-018,2024-12-28 01:15:45,2024-12-28 03:33:23,2024-12-28 05:26:09,2024-12-28 07:18:55,2024-12-28 09:54:48,2024-12-28 09:38:48,Shift C,Team 2
ORD-712356,SHP-01165,DEL,SKU-030,2024-11-25 00:48:24,2024-11-25 02:33:39,2024-11-25 04:30:43,2024-11-25 06:27:48,2024-11-25 07:58:29,2024-11-25 07:31:29,Shift C,Team 3
ORD-367704,SHP-01166,MUM,SKU-022,2024-12-16 00:41:19,2024-12-16 02:22:32,2024-12-16 03:58:09,2024-12-16 05:33:45,2024-12-16 09:36:43,2024-12-16 09:27:43,Shift B,Team 2
ORD-531652,SHP-01167,BLR,SKU-008,2025-01-13 01:20:29,2025-01-13 03:39:35,2025-01-13 04:54:06,2025-01-13 06:08:37,2025-01-13 09:29:47,2025-01-13 09:19:47,Shift B,Team 1
ORD-376232,SHP-01168,DEL,SKU-003,2024-10-26 00:47:01,2024-10-26 03:16:03,2024-10-26 04:16:20,2024-10-26 05:16:38,2024-10-26 07:22:13,2024-10-26 07:00:13,Shift C,Team 1
ORD-640123,SHP-01169,BLR,SKU-001,2025-01-12 00:45:02,2025-01-12 02:20:05,2025-01-12 04:23:54,2025-01-12 06:27:44,2025-01-12 08:59:27,2025-01-12 08:59:27,Shift C,Team 2
ORD-688446,SHP-01170,DEL,SKU-028,2024-09-30 00:59:24,2024-09-30 03:16:49,2024-09-30 05:24:23,2024-09-30 07:31:57,2024-09-30 07:53:07,2024-09-30 07:41:07,Shift B,Team 2
ORD-419104,SHP-01171,MUM,SKU-004,2024-09-07 01:24:47,2024-09-07 03:47:26,2024-09-07 05:59:33,2024-09-07 08:11:41,2024-09-07 09:29:58,2024-09-07 09:08:58,Shift B,Team 2
ORD-737135,SHP-01172,BLR,SKU-016,2025-01-25 00:32:58,2025-01-25 02:32:33,2025-01-25 04:10:05,2025-01-25 05:47:38,2025-01-25 07:44:58,2025-01-25 07:17:58,Shift B,Team 2
ORD-886950,SHP-01173,MUM,SKU-015,2024-09-30 01:29:07,2024-09-30 02:33:44,2024-09-30 04:25:46,2024-09-30 06:17:48,2024-09-30 07:19:30,2024-09-30 07:15:30,Shift A,Team 3
ORD-787678,SHP-01174,BLR,SKU-020,2024-09-12 00:34:28,2024-09-12 02:31:23,2024-09-12 04:37:49,2024-09-12 06:44:15,2024-09-12 07:00:04,2024-09-12 06:51:04,Shift B,Team 1
ORD-854722,SHP-01175,DEL,SKU-030,2025-01-23 01:07:59,2025-01-23 02:51:52,2025-01-23 04:27:48,2025-01-23 06:03:45,2025-01-23 07:07:29,2025-01-23 06:54:29,Shift A,Team 1
ORD-462913,SHP-01176,BLR,SKU-026,2025-02-08 00:45:11,2025-02-08 02:59:53,2025-02-08 04:47:28,2025-02-08 06:35:03,2025-02-08 08:00:26,2025-02-08 07:54:26,Shift B,Team 2
ORD-592542,SHP-01177,BLR,SKU-019,2025-01-12 01:10:26,2025-01-12 02:49:34,2025-01-12 04:21:56,2025-01-12 05:54:18,2025-01-12 07:25:17,2025-01-12 06:55:17,Shift C,Team 2
ORD-119323,SHP-01178,BLR,SKU-027,2024-10-15 01:05:50,2024-10-15 03:28:43,2024-10-15 04:58:18,2024-10-15 06:27:54,2024-10-15 09:16:37,2024-10-15 09:13:37,Shift C,Team 1
ORD-820909,SHP-01179,BLR,SKU-004,2025-02-07 00:56:21,2025-02-07 02:51:29,2025-02-07 04:51:31,2025-02-07 06:51:32,2025-02-07 08:38:47,2025-02-07 08:16:47,Shift C,Team 2
ORD-268703,SHP-01180,MUM,SKU-022,2025-01-12 00:49:45,2025-01-12 02:56:08,2025-01-12 04:23:30,2025-01-12 05:50:52,2025-01-12 07:15:24,2025-01-12 07:12:24,Shift B,Team 1
ORD-603826,SHP-01181,DEL,SKU-019,2024-11-28 01:08:35,2024-11-28 02:17:49,2024-11-28 03:43:18,2024-11-28 05:08:47,2024-11-28 09:43:53,2024-11-28 09:40:53,Shift C,Team 1
ORD-250551,SHP-01182,BLR,SKU-013,2025-02-17 00:47:24,2025-02-17 02:12:59,2025-02-17 04:20:35,2025-02-17 06:28:11,2025-02-17 08:32:22,2025-02-17 08:10:22,Shift B,Team 3
ORD-493162,SHP-01183,MUM,SKU-030,2024-10-08 00:53:48,2024-10-08 02:45:45,2024-10-08 04:02:49,2024-10-08 05:19:52,2024-10-08 09:33:50,2024-10-08 09:29:50,Shift B,Team 2
ORD-160611,SHP-01184,MUM,SKU-027,2025-02-08 00:30:20,2025-02-08 01:41:12,2025-02-08 02:55:48,2025-02-08 04:10:25,2025-02-08 07:19:27,2025-02-08 07:18:27,Shift B,Team 2
ORD-880534,SHP-01185,MUM,SKU-003,2024-09-15 00:39:07,2024-09-15 02:34:51,2024-09-15 04:20:24,2024-09-15 06:05:57,2024-09-15 07:55:18,2024-09-15 07:39:18,Shift C,Team 1
ORD-677305,SHP-01186,DEL,SKU-028,2024-09-21 01:00:48,2024-09-21 02:47:39,2024-09-21 04:23:57,2024-09-21 06:00:14,2024-09-21 08:37:52,2024-09-21 08:33:52,Shift A,Team 3
ORD-580507,SHP-01187,BLR,SKU-001,2025-02-08 00:57:48,2025-02-08 03:22:21,2025-02-08 05:16:20,2025-02-08 07:10:19,2025-02-08 08:09:24,2025-02-08 10:27:17,Shift A,Team 3
ORD-424907,SHP-01188,DEL,SKU-018,2024-10-04 01:06:24,2024-10-04 02:15:33,2024-10-04 03:53:01,2024-10-04 05:30:30,2024-10-04 09:04:53,2024-10-04 08:35:53,Shift B,Team 1
ORD-312019,SHP-01189,DEL,SKU-018,2024-09-18 01:27:59,2024-09-18 02:45:13,2024-09-18 03:58:40,2024-09-18 05:12:08,2024-09-18 08:57:50,2024-09-18 10:00:17,Shift B,Team 1
ORD-803857,SHP-01190,MUM,SKU-015,2024-10-22 00:33:41,2024-10-22 02:02:00,2024-10-22 03:14:22,2024-10-22 04:26:44,2024-10-22 08:12:28,2024-10-22 07:48:28,Shift A,Team 1
ORD-405187,SHP-01191,BLR,SKU-027,2025-02-02 00:40:14,2025-02-02 03:07:04,2025-02-02 04:33:09,2025-02-02 05:59:14,2025-02-02 09:48:08,2025-02-02 14:18:07,Shift A,Team 2
ORD-748503,SHP-01192,MUM,SKU-018,2024-10-26 00:38:51,2024-10-26 02:44:14,2024-10-26 04:50:22,2024-10-26 06:56:30,2024-10-26 07:31:20,2024-10-26 07:05:20,Shift A,Team 1
ORD-848546,SHP-01193,MUM,SKU-015,2024-09-12 00:34:54,2024-09-12 01:56:44,2024-09-12 04:06:58,2024-09-12 06:17:12,2024-09-12 07:25:05,2024-09-12 06:59:05,Shift B,Team 1
ORD-775092,SHP-01194,MUM,SKU-027,2024-10-14 01:28:03,2024-10-14 03:47:21,2024-10-14 05:01:39,2024-10-14 06:15:57,2024-10-14 08:19:22,2024-10-14 08:05:22,Shift B,Team 2
ORD-506308,SHP-01195,DEL,SKU-024,2024-12-17 00:58:26,2024-12-17 02:01:06,2024-12-17 04:10:39,2024-12-17 06:20:12,2024-12-17 09:11:42,2024-12-17 08:51:42,Shift A,Team 3
ORD-304106,SHP-01196,BLR,SKU-011,2025-01-10 01:26:01,2025-01-10 03:25:28,2025-01-10 05:33:05,2025-01-10 07:40:42,2025-01-10 09:07:05,2025-01-10 13:30:50,Shift B,Team 1
ORD-495934,SHP-01197,BLR,SKU-013,2024-12-13 01:24:35,2024-12-13 02:51:48,2024-12-13 05:19:13,2024-12-13 07:46:39,2024-12-13 09:41:13,2024-12-13 09:14:13,Shift A,Team 1
ORD-915780,SHP-01198,DEL,SKU-027,2024-12-06 00:38:02,2024-12-06 01:41:37,2024-12-06 03:40:08,2024-12-06 05:38:40,2024-12-06 07:52:34,2024-12-06 07:52:34,Shift B,Team 3
ORD-273993,SHP-01199,BLR,SKU-005,2024-11-25 00:44:27,2024-11-25 02:04:08,2024-11-25 03:07:22,2024-11-25 04:10:35,2024-11-25 09:33:48,2024-11-25 09:12:48,Shift A,Team 1
ORD-400909,SHP-01200,BLR,SKU-025,2025-01-31 01:18:51,2025-01-31 03:26:45,2025-01-31 05:31:04,2025-01-31 07:35:23,2025-01-31 09:45:06,2025-01-31 09:31:06,Shift A,Team 2
ORD-573545,SHP-01201,DEL,SKU-008,2024-09-10 01:18:15,2024-09-10 02:30:38,2024-09-10 03:55:31,2024-09-10 05:20:24,2024-09-10 07:52:04,2024-09-10 07:29:04,Shift A,Team 1
ORD-486885,SHP-01202,MUM,SKU-017,2025-02-03 01:18:38,2025-02-03 03:47:38,2025-02-03 05:40:58,2025-02-03 07:34:18,2025-02-03 07:32:01,2025-02-03 10:25:22,Shift C,Team 3
ORD-375140,SHP-01203,MUM,SKU-013,2024-09-24 01:13:26,2024-09-24 03:21:14,2024-09-24 05:25:26,2024-09-24 07:29:38,2024-09-24 07:57:25,2024-09-24 07:40:25,Shift A,Team 3
ORD-631461,SHP-01204,MUM,SKU-015,2024-09-17 01:09:27,2024-09-17 03:21:53,2024-09-17 04:37:07,2024-09-17 05:52:21,2024-09-17 08:43:46,2024-09-17 12:47:39,Shift A,Team 2
ORD-552310,SHP-01205,MUM,SKU-024,2024-10-10 01:28:12,2024-10-10 03:24:36,2024-10-10 05:34:32,2024-10-10 07:44:28,2024-10-10 08:57:09,2024-10-10 08:42:09,Shift A,Team 3
ORD-991080,SHP-01206,BLR,SKU-025,2024-09-14 01:23:04,2024-09-14 03:29:27,2024-09-14 04:33:02,2024-09-14 05:36:36,2024-09-14 09:37:45,2024-09-14 09:08:45,Shift A,Team 1
ORD-652813,SHP-01207,DEL,SKU-030,2024-10-16 00:57:23,2024-10-16 02:55:56,2024-10-16 04:03:03,2024-10-16 05:10:10,2024-10-16 08:06:05,2024-10-16 07:40:05,Shift C,Team 2
ORD-744047,SHP-01208,MUM,SKU-019,2025-02-10 00:34:50,2025-02-10 02:13:12,2025-02-10 04:05:17,2025-02-10 05:57:21,2025-02-10 07:14:33,2025-02-10 07:07:33,Shift A,Team 3
ORD-303110,SHP-01209,BLR,SKU-018,2024-12-13 00:48:44,2024-12-13 02:30:49,2024-12-13 03:35:57,2024-12-13 04:41:05,2024-12-13 08:24:28,2024-12-13 08:04:28,Shift B,Team 1
ORD-509896,SHP-01210,DEL,SKU-008,2024-12-13 00:30:11,2024-12-13 02:13:21,2024-12-13 03:13:54,2024-12-13 04:14:27,2024-12-13 09:45:23,2024-12-13 13:22:16,Shift C,Team 2
ORD-997066,SHP-01211,BLR,SKU-013,2024-12-10 01:09:31,2024-12-10 03:04:21,2024-12-10 05:15:40,2024-12-10 07:26:59,2024-12-10 09:20:48,2024-12-10 09:04:48,Shift B,Team 2
ORD-251778,SHP-01212,MUM,SKU-029,2024-10-20 00:54:58,2024-10-20 03:21:12,2024-10-20 04:32:28,2024-10-20 05:43:45,2024-10-20 08:38:25,2024-10-20 08:28:25,Shift A,Team 2
ORD-363257,SHP-01213,BLR,SKU-026,2024-09-13 01:24:43,2024-09-13 02:56:58,2024-09-13 04:51:57,2024-09-13 06:46:55,2024-09-13 08:39:26,2024-09-13 08:31:26,Shift C,Team 3
ORD-173921,SHP-01214,DEL,SKU-012,2024-10-22 01:14:53,2024-10-22 02:29:33,2024-10-22 04:02:55,2024-10-22 05:36:17,2024-10-22 07:18:08,2024-10-22 06:52:08,Shift A,Team 2
ORD-414786,SHP-01215,DEL,SKU-023,2024-11-21 00:41:20,2024-11-21 01:44:26,2024-11-21 03:13:54,2024-11-21 04:43:22,2024-11-21 07:52:56,2024-11-21 07:46:56,Shift B,Team 1
ORD-658905,SHP-01216,MUM,SKU-018,2024-10-02 01:09:34,2024-10-02 02:41:27,2024-10-02 05:04:19,2024-10-02 07:27:11,2024-10-02 09:45:00,2024-10-02 09:32:00,Shift A,Team 3
ORD-499138,SHP-01217,BLR,SKU-030,2024-11-29 00:59:52,2024-11-29 02:30:42,2024-11-29 04:31:14,2024-11-29 06:31:45,2024-11-29 09:25:12,2024-11-29 09:13:12,Shift C,Team 3
ORD-926263,SHP-01218,MUM,SKU-016,2024-11-11 01:15:22,2024-11-11 03:21:27,2024-11-11 04:22:20,2024-11-11 05:23:13,2024-11-11 09:12:06,2024-11-11 08:57:06,Shift A,Team 3
ORD-528620,SHP-01219,MUM,SKU-004,2025-02-05 00:44:14,2025-02-05 03:03:42,2025-02-05 05:25:12,2025-02-05 07:46:42,2025-02-05 07:46:56,2025-02-05 07:24:56,Shift A,Team 2
